image_id,split,label,coverage
Lung_Opacity-210,train,Lung_Opacity,0.13263313137755103
Lung_Opacity-3900,train,Lung_Opacity,0.2054169323979592
Lung_Opacity-3167,val,Lung_Opacity,0.23158482142857142
Lung_Opacity-3286,test,Lung_Opacity,0.15060985331632654
Lung_Opacity-2401,train,Lung_Opacity,0.17526307397959184
Lung_Opacity-4524,train,Lung_Opacity,0.2502391581632653
Lung_Opacity-5784,val,Lung_Opacity,0.08205117984693877
Lung_Opacity-3574,train,Lung_Opacity,0.20200892857142858
Lung_Opacity-640,train,Lung_Opacity,0.2176139987244898
Lung_Opacity-4338,train,Lung_Opacity,0.2568957270408163
Lung_Opacity-3045,train,Lung_Opacity,0.2200653698979592
Lung_Opacity-2210,train,Lung_Opacity,0.193359375
Lung_Opacity-4016,train,Lung_Opacity,0.2278778698979592
Lung_Opacity-507,test,Lung_Opacity,0.28970025510204084
Lung_Opacity-992,test,Lung_Opacity,0.21398676658163265
Lung_Opacity-3758,train,Lung_Opacity,0.17396763392857142
Lung_Opacity-392,train,Lung_Opacity,0.1722138073979592
Lung_Opacity-2227,train,Lung_Opacity,0.15625
Lung_Opacity-3855,test,Lung_Opacity,0.2780811543367347
Lung_Opacity-1594,val,Lung_Opacity,0.2608019770408163
Lung_Opacity-3003,train,Lung_Opacity,0.21845105229591838
Lung_Opacity-2213,train,Lung_Opacity,0.27114556760204084
Lung_Opacity-554,val,Lung_Opacity,0.22586495535714285
Lung_Opacity-5776,train,Lung_Opacity,0.22963169642857142
Lung_Opacity-2969,test,Lung_Opacity,0.23365752551020408
Lung_Opacity-2098,train,Lung_Opacity,0.2421875
Lung_Opacity-3641,test,Lung_Opacity,0.29884805484693877
Lung_Opacity-4575,train,Lung_Opacity,0.0934311224489796
Lung_Opacity-2417,train,Lung_Opacity,0.14578683035714285
Lung_Opacity-4256,test,Lung_Opacity,0.24451929209183673
Lung_Opacity-746,val,Lung_Opacity,0.24948182397959184
Lung_Opacity-2725,train,Lung_Opacity,0.19724569515306123
Lung_Opacity-3026,val,Lung_Opacity,0.25368702168367346
Lung_Opacity-1617,val,Lung_Opacity,0.1873405612244898
Lung_Opacity-4920,val,Lung_Opacity,0.23557079081632654
Lung_Opacity-5532,train,Lung_Opacity,0.1750438456632653
Lung_Opacity-1738,train,Lung_Opacity,0.1755420918367347
Lung_Opacity-5435,val,Lung_Opacity,0.17219387755102042
Lung_Opacity-53,train,Lung_Opacity,0.2275988520408163
Lung_Opacity-1221,train,Lung_Opacity,0.14758051658163265
Lung_Opacity-95,train,Lung_Opacity,0.2042610012755102
Lung_Opacity-5522,train,Lung_Opacity,0.19126674107142858
Lung_Opacity-1459,train,Lung_Opacity,0.2758689413265306
Lung_Opacity-4370,train,Lung_Opacity,0.17663823341836735
Lung_Opacity-679,train,Lung_Opacity,0.15838249362244897
Lung_Opacity-3733,train,Lung_Opacity,0.1669921875
Lung_Opacity-1171,val,Lung_Opacity,0.15411750637755103
Lung_Opacity-5842,val,Lung_Opacity,0.2760483099489796
Lung_Opacity-2840,train,Lung_Opacity,0.268375318877551
Lung_Opacity-3163,train,Lung_Opacity,0.20495854591836735
Lung_Opacity-5381,train,Lung_Opacity,0.12209024234693877
Lung_Opacity-4043,train,Lung_Opacity,0.1458466198979592
Lung_Opacity-2352,val,Lung_Opacity,0.14644451530612246
Lung_Opacity-466,train,Lung_Opacity,0.25502232142857145
Lung_Opacity-3910,train,Lung_Opacity,0.28822544642857145
Lung_Opacity-5085,train,Lung_Opacity,0.22000558035714285
Lung_Opacity-4443,train,Lung_Opacity,0.27297911352040816
Lung_Opacity-4799,train,Lung_Opacity,0.16077407525510204
Lung_Opacity-5682,val,Lung_Opacity,0.21554129464285715
Lung_Opacity-2006,train,Lung_Opacity,0.2080078125
Lung_Opacity-46,val,Lung_Opacity,0.19680723852040816
Lung_Opacity-5168,train,Lung_Opacity,0.17402742346938777
Lung_Opacity-1545,val,Lung_Opacity,0.21520248724489796
Lung_Opacity-3077,train,Lung_Opacity,0.25685586734693877
Lung_Opacity-2599,train,Lung_Opacity,0.1983219068877551
Lung_Opacity-1503,train,Lung_Opacity,0.2015106823979592
Lung_Opacity-3151,train,Lung_Opacity,0.19130660076530612
Lung_Opacity-4749,val,Lung_Opacity,0.2603236607142857
Lung_Opacity-4678,train,Lung_Opacity,0.2314453125
Lung_Opacity-2645,train,Lung_Opacity,0.2274593431122449
Lung_Opacity-3540,train,Lung_Opacity,0.30454799107142855
Lung_Opacity-768,test,Lung_Opacity,0.16380341198979592
Lung_Opacity-170,train,Lung_Opacity,0.2255859375
Lung_Opacity-4123,train,Lung_Opacity,0.3863998724489796
Lung_Opacity-5686,test,Lung_Opacity,0.1599170918367347
Lung_Opacity-4879,val,Lung_Opacity,0.17297114158163265
Lung_Opacity-4130,train,Lung_Opacity,0.17924904336734693
Lung_Opacity-2406,train,Lung_Opacity,0.23816167091836735
Lung_Opacity-496,val,Lung_Opacity,0.23497289540816327
Lung_Opacity-381,train,Lung_Opacity,0.23561065051020408
Lung_Opacity-1712,train,Lung_Opacity,0.18877551020408162
Lung_Opacity-3885,train,Lung_Opacity,0.3169642857142857
Lung_Opacity-4523,train,Lung_Opacity,0.21135602678571427
Lung_Opacity-1428,train,Lung_Opacity,0.15248325892857142
Lung_Opacity-1795,test,Lung_Opacity,0.22000558035714285
Lung_Opacity-1174,val,Lung_Opacity,0.23698580994897958
Lung_Opacity-4939,train,Lung_Opacity,0.1724529655612245
Lung_Opacity-3142,test,Lung_Opacity,0.1708187181122449
Lung_Opacity-3852,train,Lung_Opacity,0.1929607780612245
Lung_Opacity-5977,test,Lung_Opacity,0.25448421556122447
Lung_Opacity-3896,test,Lung_Opacity,0.13681839923469388
Lung_Opacity-556,val,Lung_Opacity,0.28946109693877553
Lung_Opacity-1533,train,Lung_Opacity,0.20274633290816327
Lung_Opacity-4906,train,Lung_Opacity,0.24718989158163265
Lung_Opacity-5319,train,Lung_Opacity,0.26094148596938777
Lung_Opacity-201,test,Lung_Opacity,0.28282445790816324
Lung_Opacity-2631,test,Lung_Opacity,0.2506776147959184
Lung_Opacity-4298,train,Lung_Opacity,0.07914142219387756
Lung_Opacity-5065,test,Lung_Opacity,0.2204639668367347
Lung_Opacity-3684,val,Lung_Opacity,0.1475207270408163
Lung_Opacity-4182,train,Lung_Opacity,0.1891143176020408
Lung_Opacity-3177,train,Lung_Opacity,0.39247847576530615
Lung_Opacity-1923,train,Lung_Opacity,0.19911910076530612
Lung_Opacity-5512,train,Lung_Opacity,0.15792410714285715
Lung_Opacity-2119,train,Lung_Opacity,0.12276785714285714
Lung_Opacity-5857,train,Lung_Opacity,0.2790577168367347
Lung_Opacity-2267,train,Lung_Opacity,0.1986407844387755
Lung_Opacity-310,train,Lung_Opacity,0.2197265625
Lung_Opacity-669,train,Lung_Opacity,0.2890027104591837
Lung_Opacity-4545,test,Lung_Opacity,0.150390625
Lung_Opacity-991,train,Lung_Opacity,0.22935267857142858
Lung_Opacity-3802,val,Lung_Opacity,0.19850127551020408
Lung_Opacity-2456,train,Lung_Opacity,0.29049744897959184
Lung_Opacity-5585,train,Lung_Opacity,0.33749202806122447
Lung_Opacity-1744,train,Lung_Opacity,0.15834263392857142
Lung_Opacity-1357,train,Lung_Opacity,0.1892936862244898
Lung_Opacity-3334,train,Lung_Opacity,0.3106066645408163
Lung_Opacity-3415,train,Lung_Opacity,0.2594666772959184
Lung_Opacity-1694,train,Lung_Opacity,0.21438536352040816
Lung_Opacity-2518,train,Lung_Opacity,0.2168765943877551
Lung_Opacity-2953,train,Lung_Opacity,0.23393654336734693
Lung_Opacity-2151,train,Lung_Opacity,0.3369140625
Lung_Opacity-128,train,Lung_Opacity,0.21446508290816327
Lung_Opacity-5166,train,Lung_Opacity,0.30520567602040816
Lung_Opacity-3426,train,Lung_Opacity,0.20770886479591838
Lung_Opacity-3552,test,Lung_Opacity,0.2741549744897959
Lung_Opacity-1420,train,Lung_Opacity,0.22953204719387754
Lung_Opacity-1857,train,Lung_Opacity,0.22177933673469388
Lung_Opacity-3698,train,Lung_Opacity,0.1846301020408163
Lung_Opacity-4626,train,Lung_Opacity,0.27493223852040816
Lung_Opacity-3412,train,Lung_Opacity,0.1588408801020408
Lung_Opacity-75,train,Lung_Opacity,0.2490234375
Lung_Opacity-4890,train,Lung_Opacity,0.30337213010204084
Lung_Opacity-4108,train,Lung_Opacity,0.2712452168367347
Lung_Opacity-845,train,Lung_Opacity,0.3510841836734694
Lung_Opacity-5365,train,Lung_Opacity,0.18550701530612246
Lung_Opacity-2446,train,Lung_Opacity,0.2753109056122449
Lung_Opacity-548,val,Lung_Opacity,0.2650669642857143
Lung_Opacity-5715,train,Lung_Opacity,0.3021962691326531
Lung_Opacity-3515,val,Lung_Opacity,0.22425063775510204
Lung_Opacity-445,train,Lung_Opacity,0.33169244260204084
Lung_Opacity-4304,train,Lung_Opacity,0.15563217474489796
Lung_Opacity-346,train,Lung_Opacity,0.1945750956632653
Lung_Opacity-2324,val,Lung_Opacity,0.2783203125
Lung_Opacity-4935,train,Lung_Opacity,0.19557158801020408
Lung_Opacity-3329,train,Lung_Opacity,0.21942761479591838
Lung_Opacity-1032,train,Lung_Opacity,0.34072066326530615
Lung_Opacity-163,train,Lung_Opacity,0.2493622448979592
Lung_Opacity-3114,train,Lung_Opacity,0.3532565369897959
Lung_Opacity-1230,train,Lung_Opacity,0.33826929209183676
Lung_Opacity-2297,train,Lung_Opacity,0.2351921237244898
Lung_Opacity-5874,train,Lung_Opacity,0.12109375
Lung_Opacity-1160,train,Lung_Opacity,0.20485889668367346
Lung_Opacity-4544,val,Lung_Opacity,0.2506776147959184
Lung_Opacity-4712,val,Lung_Opacity,0.23786272321428573
Lung_Opacity-4128,test,Lung_Opacity,0.19792330994897958
Lung_Opacity-3073,test,Lung_Opacity,0.16810825892857142
Lung_Opacity-1407,train,Lung_Opacity,0.14174107142857142
Lung_Opacity-5642,test,Lung_Opacity,0.2524314413265306
Lung_Opacity-4515,val,Lung_Opacity,0.29001913265306123
Lung_Opacity-4747,val,Lung_Opacity,0.24932238520408162
Lung_Opacity-5055,val,Lung_Opacity,0.23875956632653061
Lung_Opacity-4323,train,Lung_Opacity,0.3191764987244898
Lung_Opacity-573,train,Lung_Opacity,0.19377790178571427
Lung_Opacity-2164,train,Lung_Opacity,0.2119937818877551
Lung_Opacity-2977,test,Lung_Opacity,0.2624362244897959
Lung_Opacity-3359,train,Lung_Opacity,0.2839205994897959
Lung_Opacity-621,train,Lung_Opacity,0.2024872448979592
Lung_Opacity-5769,train,Lung_Opacity,0.2097217793367347
Lung_Opacity-4982,train,Lung_Opacity,0.15495455994897958
Lung_Opacity-4960,train,Lung_Opacity,0.1532405931122449
Lung_Opacity-2780,train,Lung_Opacity,0.31740274234693877
Lung_Opacity-4918,train,Lung_Opacity,0.18359375
Lung_Opacity-3121,test,Lung_Opacity,0.21564094387755103
Lung_Opacity-983,test,Lung_Opacity,0.2694714604591837
Lung_Opacity-4184,val,Lung_Opacity,0.23407605229591838
Lung_Opacity-5520,test,Lung_Opacity,0.2344547193877551
Lung_Opacity-4087,val,Lung_Opacity,0.2344347895408163
Lung_Opacity-1295,train,Lung_Opacity,0.2393176020408163
Lung_Opacity-2094,train,Lung_Opacity,0.21849091198979592
Lung_Opacity-3572,train,Lung_Opacity,0.22722018494897958
Lung_Opacity-4138,train,Lung_Opacity,0.14479033801020408
Lung_Opacity-531,test,Lung_Opacity,0.37392378826530615
Lung_Opacity-2379,train,Lung_Opacity,0.1944156568877551
Lung_Opacity-798,train,Lung_Opacity,0.2408123405612245
Lung_Opacity-5143,train,Lung_Opacity,0.21902901785714285
Lung_Opacity-3485,train,Lung_Opacity,0.31259964923469385
Lung_Opacity-1652,train,Lung_Opacity,0.2238719706632653
Lung_Opacity-1010,train,Lung_Opacity,0.2569555165816326
Lung_Opacity-5373,train,Lung_Opacity,0.23146524234693877
Lung_Opacity-639,train,Lung_Opacity,0.21193399234693877
Lung_Opacity-4211,train,Lung_Opacity,0.23547114158163265
Lung_Opacity-4178,train,Lung_Opacity,0.20085299744897958
Lung_Opacity-972,train,Lung_Opacity,0.20854591836734693
Lung_Opacity-2150,train,Lung_Opacity,0.25338807397959184
Lung_Opacity-5330,train,Lung_Opacity,0.17259247448979592
Lung_Opacity-5479,train,Lung_Opacity,0.32166772959183676
Lung_Opacity-5634,val,Lung_Opacity,0.3051658163265306
Lung_Opacity-432,train,Lung_Opacity,0.16374362244897958
Lung_Opacity-1878,test,Lung_Opacity,0.18720105229591838
Lung_Opacity-147,train,Lung_Opacity,0.264827806122449
Lung_Opacity-3187,test,Lung_Opacity,0.09353077168367346
Lung_Opacity-4630,train,Lung_Opacity,0.26500717474489793
Lung_Opacity-5805,train,Lung_Opacity,0.18895487882653061
Lung_Opacity-550,test,Lung_Opacity,0.19577088647959184
Lung_Opacity-3408,test,Lung_Opacity,0.1856066645408163
Lung_Opacity-630,test,Lung_Opacity,0.2257453762755102
Lung_Opacity-5662,train,Lung_Opacity,0.27242107780612246
Lung_Opacity-399,train,Lung_Opacity,0.21512276785714285
Lung_Opacity-1371,train,Lung_Opacity,0.20240752551020408
Lung_Opacity-5272,train,Lung_Opacity,0.20788823341836735
Lung_Opacity-339,val,Lung_Opacity,0.1522640306122449
Lung_Opacity-3149,train,Lung_Opacity,0.21334901147959184
Lung_Opacity-4823,train,Lung_Opacity,0.19333944515306123
Lung_Opacity-5852,train,Lung_Opacity,0.32459741709183676
Lung_Opacity-87,val,Lung_Opacity,0.17566167091836735
Lung_Opacity-2217,train,Lung_Opacity,0.22688137755102042
Lung_Opacity-3041,train,Lung_Opacity,0.28431919642857145
Lung_Opacity-1778,train,Lung_Opacity,0.20165019132653061
Lung_Opacity-959,train,Lung_Opacity,0.17350924744897958
Lung_Opacity-1337,train,Lung_Opacity,0.17508370535714285
Lung_Opacity-1291,train,Lung_Opacity,0.17849170918367346
Lung_Opacity-1528,train,Lung_Opacity,0.2522720025510204
Lung_Opacity-1690,val,Lung_Opacity,0.24687101403061223
Lung_Opacity-5289,train,Lung_Opacity,0.18851642219387754
Lung_Opacity-3742,train,Lung_Opacity,0.2536670918367347
Lung_Opacity-1103,train,Lung_Opacity,0.25621811224489793
Lung_Opacity-5417,val,Lung_Opacity,0.13572225765306123
Lung_Opacity-5141,test,Lung_Opacity,0.2411511479591837
Lung_Opacity-780,train,Lung_Opacity,0.19856106505102042
Lung_Opacity-5261,train,Lung_Opacity,0.24139030612244897
Lung_Opacity-130,train,Lung_Opacity,0.23313934948979592
Lung_Opacity-401,train,Lung_Opacity,0.3624641262755102
Lung_Opacity-3387,train,Lung_Opacity,0.17685746173469388
Lung_Opacity-4613,train,Lung_Opacity,0.3799426020408163
Lung_Opacity-1946,train,Lung_Opacity,0.17014110331632654
Lung_Opacity-5565,train,Lung_Opacity,0.15254304846938777
Lung_Opacity-3092,train,Lung_Opacity,0.2076092155612245
Lung_Opacity-4179,train,Lung_Opacity,0.3102877869897959
Lung_Opacity-3440,train,Lung_Opacity,0.10427295918367346
Lung_Opacity-5685,test,Lung_Opacity,0.26943160076530615
Lung_Opacity-5768,val,Lung_Opacity,0.171875
Lung_Opacity-3118,train,Lung_Opacity,0.23278061224489796
Lung_Opacity-1439,test,Lung_Opacity,0.2069515306122449
Lung_Opacity-789,train,Lung_Opacity,0.2318439094387755
Lung_Opacity-5992,train,Lung_Opacity,0.32676977040816324
Lung_Opacity-1572,train,Lung_Opacity,0.24954161352040816
Lung_Opacity-36,train,Lung_Opacity,0.23678651147959184
Lung_Opacity-2657,train,Lung_Opacity,0.2590481505102041
Lung_Opacity-2697,train,Lung_Opacity,0.15888073979591838
Lung_Opacity-3860,train,Lung_Opacity,0.2020886479591837
Lung_Opacity-1516,train,Lung_Opacity,0.3092514349489796
Lung_Opacity-3888,train,Lung_Opacity,0.14502949617346939
Lung_Opacity-5282,train,Lung_Opacity,0.08960459183673469
Lung_Opacity-2566,train,Lung_Opacity,0.1394092793367347
Lung_Opacity-330,train,Lung_Opacity,0.24583466198979592
Lung_Opacity-1232,train,Lung_Opacity,0.30430883290816324
Lung_Opacity-5020,train,Lung_Opacity,0.1661750637755102
Lung_Opacity-788,val,Lung_Opacity,0.26777742346938777
Lung_Opacity-4444,train,Lung_Opacity,0.17787388392857142
Lung_Opacity-4409,train,Lung_Opacity,0.16621492346938777
Lung_Opacity-1865,train,Lung_Opacity,0.22171954719387754
Lung_Opacity-4783,val,Lung_Opacity,0.22590481505102042
Lung_Opacity-3227,train,Lung_Opacity,0.15076929209183673
Lung_Opacity-2316,train,Lung_Opacity,0.1765186543367347
Lung_Opacity-727,val,Lung_Opacity,0.16196986607142858
Lung_Opacity-1666,val,Lung_Opacity,0.24689094387755103
Lung_Opacity-4654,test,Lung_Opacity,0.16766980229591838
Lung_Opacity-4160,test,Lung_Opacity,0.32724808673469385
Lung_Opacity-4894,train,Lung_Opacity,0.1878985969387755
Lung_Opacity-1507,train,Lung_Opacity,0.15654894770408162
Lung_Opacity-3471,val,Lung_Opacity,0.22140066964285715
Lung_Opacity-3001,train,Lung_Opacity,0.23116629464285715
Lung_Opacity-2686,val,Lung_Opacity,0.08053651147959184
Lung_Opacity-2129,val,Lung_Opacity,0.21564094387755103
Lung_Opacity-963,train,Lung_Opacity,0.34323182397959184
Lung_Opacity-652,train,Lung_Opacity,0.18323501275510204
Lung_Opacity-4012,train,Lung_Opacity,0.18086336096938777
Lung_Opacity-2485,train,Lung_Opacity,0.18078364158163265
Lung_Opacity-3382,train,Lung_Opacity,0.19054926658163265
Lung_Opacity-2651,train,Lung_Opacity,0.2408123405612245
Lung_Opacity-2450,train,Lung_Opacity,0.11365991709183673
Lung_Opacity-4185,train,Lung_Opacity,0.20772879464285715
Lung_Opacity-3395,test,Lung_Opacity,0.1659558354591837
Lung_Opacity-2789,val,Lung_Opacity,0.2388592155612245
Lung_Opacity-2899,train,Lung_Opacity,0.2081672512755102
Lung_Opacity-5630,train,Lung_Opacity,0.2185905612244898
Lung_Opacity-5858,train,Lung_Opacity,0.09988839285714286
Lung_Opacity-698,test,Lung_Opacity,0.20880500637755103
Lung_Opacity-638,train,Lung_Opacity,0.11015226403061225
Lung_Opacity-5696,train,Lung_Opacity,0.15868144132653061
Lung_Opacity-5721,train,Lung_Opacity,0.22237723214285715
Lung_Opacity-592,test,Lung_Opacity,0.17492426658163265
Lung_Opacity-1514,train,Lung_Opacity,0.16101323341836735
Lung_Opacity-1081,train,Lung_Opacity,0.3098891900510204
Lung_Opacity-4359,train,Lung_Opacity,0.17006138392857142
Lung_Opacity-5260,val,Lung_Opacity,0.27339764030612246
Lung_Opacity-1244,train,Lung_Opacity,0.15407764668367346
Lung_Opacity-1675,train,Lung_Opacity,0.22735969387755103
Lung_Opacity-5570,train,Lung_Opacity,0.22767857142857142
Lung_Opacity-3747,train,Lung_Opacity,0.26478794642857145
Lung_Opacity-5281,train,Lung_Opacity,0.19874043367346939
Lung_Opacity-5575,train,Lung_Opacity,0.2057158801020408
Lung_Opacity-4851,train,Lung_Opacity,0.1662547831632653
Lung_Opacity-1314,train,Lung_Opacity,0.2232940051020408
Lung_Opacity-5969,train,Lung_Opacity,0.2042610012755102
Lung_Opacity-4008,train,Lung_Opacity,0.3038703762755102
Lung_Opacity-1430,train,Lung_Opacity,0.21759406887755103
Lung_Opacity-5430,train,Lung_Opacity,0.23610889668367346
Lung_Opacity-852,train,Lung_Opacity,0.3225845025510204
Lung_Opacity-4854,train,Lung_Opacity,0.2323620854591837
Lung_Opacity-3116,train,Lung_Opacity,0.2722217793367347
Lung_Opacity-3390,val,Lung_Opacity,0.24986049107142858
Lung_Opacity-1551,val,Lung_Opacity,0.2836216517857143
Lung_Opacity-3493,train,Lung_Opacity,0.26102120535714285
Lung_Opacity-5412,train,Lung_Opacity,0.22889429209183673
Lung_Opacity-5073,train,Lung_Opacity,0.2286750637755102
Lung_Opacity-2740,train,Lung_Opacity,0.26321348852040816
Lung_Opacity-1900,train,Lung_Opacity,0.17424665178571427
Lung_Opacity-3188,test,Lung_Opacity,0.24808673469387754
Lung_Opacity-770,test,Lung_Opacity,0.19925860969387754
Lung_Opacity-758,train,Lung_Opacity,0.2655054209183674
Lung_Opacity-2206,train,Lung_Opacity,0.23118622448979592
Lung_Opacity-672,train,Lung_Opacity,0.30739795918367346
Lung_Opacity-874,val,Lung_Opacity,0.17695711096938777
Lung_Opacity-2132,test,Lung_Opacity,0.19419642857142858
Lung_Opacity-5384,train,Lung_Opacity,0.2403140943877551
Lung_Opacity-4293,train,Lung_Opacity,0.22130102040816327
Lung_Opacity-4566,train,Lung_Opacity,0.3381297831632653
Lung_Opacity-2710,test,Lung_Opacity,0.2189094387755102
Lung_Opacity-478,val,Lung_Opacity,0.2623764349489796
Lung_Opacity-6010,train,Lung_Opacity,0.15288185586734693
Lung_Opacity-916,val,Lung_Opacity,0.15122767857142858
Lung_Opacity-3108,train,Lung_Opacity,0.1438934948979592
Lung_Opacity-2894,val,Lung_Opacity,0.21163504464285715
Lung_Opacity-1886,test,Lung_Opacity,0.2700892857142857
Lung_Opacity-4035,val,Lung_Opacity,0.23036910076530612
Lung_Opacity-4232,train,Lung_Opacity,0.1503308354591837
Lung_Opacity-2037,train,Lung_Opacity,0.19423628826530612
Lung_Opacity-3713,train,Lung_Opacity,0.20770886479591838
Lung_Opacity-5799,test,Lung_Opacity,0.32370057397959184
Lung_Opacity-1235,train,Lung_Opacity,0.13773517219387754
Lung_Opacity-2241,train,Lung_Opacity,0.2236328125
Lung_Opacity-2440,train,Lung_Opacity,0.2290935905612245
Lung_Opacity-2055,train,Lung_Opacity,0.18540736607142858
Lung_Opacity-2614,train,Lung_Opacity,0.17713647959183673
Lung_Opacity-2232,train,Lung_Opacity,0.19680723852040816
Lung_Opacity-4357,val,Lung_Opacity,0.2518933354591837
Lung_Opacity-2957,train,Lung_Opacity,0.19361846301020408
Lung_Opacity-3816,train,Lung_Opacity,0.20826690051020408
Lung_Opacity-1902,train,Lung_Opacity,0.1320750956632653
Lung_Opacity-2407,train,Lung_Opacity,0.23156489158163265
Lung_Opacity-4153,val,Lung_Opacity,0.16956313775510204
Lung_Opacity-2627,test,Lung_Opacity,0.24240672831632654
Lung_Opacity-872,train,Lung_Opacity,0.22883450255102042
Lung_Opacity-2422,train,Lung_Opacity,0.07605229591836735
Lung_Opacity-4254,train,Lung_Opacity,0.23792251275510204
Lung_Opacity-4608,train,Lung_Opacity,0.335140306122449
Lung_Opacity-149,train,Lung_Opacity,0.045998086734693876
Lung_Opacity-3216,train,Lung_Opacity,0.14562739158163265
Lung_Opacity-2901,train,Lung_Opacity,0.13857222576530612
Lung_Opacity-422,train,Lung_Opacity,0.18317522321428573
Lung_Opacity-5958,test,Lung_Opacity,0.2919124681122449
Lung_Opacity-1768,train,Lung_Opacity,0.11242426658163265
Lung_Opacity-1848,test,Lung_Opacity,0.2610610650510204
Lung_Opacity-2015,train,Lung_Opacity,0.16278698979591838
Lung_Opacity-3795,train,Lung_Opacity,0.2596859056122449
Lung_Opacity-590,test,Lung_Opacity,0.21095742984693877
Lung_Opacity-3975,val,Lung_Opacity,0.22548628826530612
Lung_Opacity-3570,test,Lung_Opacity,0.1693439094387755
Lung_Opacity-5724,train,Lung_Opacity,0.27028858418367346
Lung_Opacity-2542,train,Lung_Opacity,0.23034917091836735
Lung_Opacity-5766,test,Lung_Opacity,0.14490991709183673
Lung_Opacity-816,train,Lung_Opacity,0.3276865433673469
Lung_Opacity-502,train,Lung_Opacity,0.16725127551020408
Lung_Opacity-38,train,Lung_Opacity,0.22028459821428573
Lung_Opacity-2820,train,Lung_Opacity,0.21239237882653061
Lung_Opacity-4079,train,Lung_Opacity,0.1902702487244898
Lung_Opacity-4154,train,Lung_Opacity,0.18967235331632654
Lung_Opacity-107,train,Lung_Opacity,0.18682238520408162
Lung_Opacity-4266,val,Lung_Opacity,0.3012197066326531
Lung_Opacity-1636,train,Lung_Opacity,0.18901466836734693
Lung_Opacity-4351,train,Lung_Opacity,0.1869220344387755
Lung_Opacity-4994,train,Lung_Opacity,0.32417889030612246
Lung_Opacity-5513,val,Lung_Opacity,0.261539381377551
Lung_Opacity-1261,train,Lung_Opacity,0.1455078125
Lung_Opacity-2831,train,Lung_Opacity,0.1942562181122449
Lung_Opacity-1166,val,Lung_Opacity,0.24111128826530612
Lung_Opacity-2927,train,Lung_Opacity,0.18257732780612246
Lung_Opacity-3444,train,Lung_Opacity,0.16940369897959184
Lung_Opacity-757,train,Lung_Opacity,0.14409279336734693
Lung_Opacity-4041,train,Lung_Opacity,0.2733179209183674
Lung_Opacity-2783,train,Lung_Opacity,0.30458785076530615
Lung_Opacity-5757,test,Lung_Opacity,0.30171795280612246
Lung_Opacity-5620,train,Lung_Opacity,0.319156568877551
Lung_Opacity-3258,train,Lung_Opacity,0.18997130102040816
Lung_Opacity-5893,test,Lung_Opacity,0.24013472576530612
Lung_Opacity-6,val,Lung_Opacity,0.1949736926020408
Lung_Opacity-3018,train,Lung_Opacity,0.2015704719387755
Lung_Opacity-3257,val,Lung_Opacity,0.28517617984693877
Lung_Opacity-1804,train,Lung_Opacity,0.3151108099489796
Lung_Opacity-3202,train,Lung_Opacity,0.1358019770408163
Lung_Opacity-1067,train,Lung_Opacity,0.2037627551020408
Lung_Opacity-1365,train,Lung_Opacity,0.13153698979591838
Lung_Opacity-380,train,Lung_Opacity,0.12422273596938775
Lung_Opacity-3560,train,Lung_Opacity,0.18425143494897958
Lung_Opacity-529,train,Lung_Opacity,0.3268295599489796
Lung_Opacity-4306,val,Lung_Opacity,0.1851482780612245
Lung_Opacity-2573,test,Lung_Opacity,0.17615991709183673
Lung_Opacity-2586,train,Lung_Opacity,0.31546954719387754
Lung_Opacity-5434,train,Lung_Opacity,0.2066326530612245
Lung_Opacity-1229,train,Lung_Opacity,0.1825573979591837
Lung_Opacity-5269,test,Lung_Opacity,0.25320870535714285
Lung_Opacity-1353,train,Lung_Opacity,0.1686065051020408
Lung_Opacity-5278,train,Lung_Opacity,0.18662308673469388
Lung_Opacity-5233,train,Lung_Opacity,0.11876195790816327
Lung_Opacity-5156,train,Lung_Opacity,0.2259247448979592
Lung_Opacity-4587,train,Lung_Opacity,0.2067920918367347
Lung_Opacity-4480,train,Lung_Opacity,0.12888632015306123
Lung_Opacity-3189,test,Lung_Opacity,0.14634486607142858
Lung_Opacity-4811,val,Lung_Opacity,0.22130102040816327
Lung_Opacity-2692,test,Lung_Opacity,0.29454320790816324
Lung_Opacity-2556,train,Lung_Opacity,0.12527901785714285
Lung_Opacity-1954,train,Lung_Opacity,0.240234375
Lung_Opacity-3490,train,Lung_Opacity,0.20338408801020408
Lung_Opacity-5183,train,Lung_Opacity,0.2526307397959184
Lung_Opacity-2099,train,Lung_Opacity,0.22612404336734693
Lung_Opacity-221,train,Lung_Opacity,0.10267857142857142
Lung_Opacity-5506,test,Lung_Opacity,0.2556002869897959
Lung_Opacity-1249,test,Lung_Opacity,0.1984016262755102
Lung_Opacity-5397,val,Lung_Opacity,0.22285554846938777
Lung_Opacity-3307,test,Lung_Opacity,0.3073780293367347
Lung_Opacity-3157,test,Lung_Opacity,0.24457908163265307
Lung_Opacity-2398,train,Lung_Opacity,0.24049346301020408
Lung_Opacity-3849,train,Lung_Opacity,0.17558195153061223
Lung_Opacity-5639,train,Lung_Opacity,0.2373046875
Lung_Opacity-479,train,Lung_Opacity,0.31251992984693877
Lung_Opacity-1400,train,Lung_Opacity,0.14463089923469388
Lung_Opacity-2961,train,Lung_Opacity,0.20637356505102042
Lung_Opacity-5834,train,Lung_Opacity,0.17404735331632654
Lung_Opacity-5640,val,Lung_Opacity,0.2255261479591837
